epc,upc
E2806810000000395F986A79,400926004890
E2806810000000395F97337E,886535130142
E2806810000000395F987090,887253211229
E2806810000000395F972A07,400926004906
E2806810000000395F98704D,886535130166
E2806810000000395F9735DB,400926004913
E2806810000000395F9801A7,886535130173
E2806810000000395F97575E,400926004920
E2806810000000395F975409,886535130180
E2806810000000395F975B50,400926004937
E2806810000000395F986F27,886535130197
E2806810000000395F987067,400926316450
E2806810000000395F986EC7,887253211090
E2806810000000395F97563B,400926316467
E2806810000000395F97607C,887253211106
E2806810000000395F972A43,400926316474
E2806810000000395F985F3C,887253211113
E2806810000000395F9808DD,400926316481
E2806810000000395F976642,887253211120
E2806810000000395F9802C5,400931339857
E2806810000000395F974999,887235643802
E2806810000000395F980D88,887253643808
E2806810000000395F972B88,400931339864
E2806810000000395F972C90,887235643819
E2806810000000395F972933,887253643815
E2806810000000395F974262,400931339871
E2806810000000395F98008D,887235643826
E2806810000000395F974064,887253643822
E2806810000000395F986804,400931339888
E2806810000000395F974029,887235643833
E2806810000000395F97291F,887253643839
E2806810000000395F975311,400931339895
E2806810000000395F980191,887253211342
E2806810000000395F972A69,887253643853
E2806810000000395F98027B,400931339901
E2806810000000395F9804B6,887253211359
E2806810000000395F980377,887253643860
E2806810000000395F97662F,400931339918
E2806810000000395F972A7C,887253211366
E2806810000000395F9802B1,887253643877
E2806810000000395F98017E,400931339925
E2806810000000395F97429E,887253211373
E2806810000000395F972C57,400931339932
E2806810000000395F9868E6,887253643884
E2806810000000395F97290B,887235643901
E2806810000000395F98007B,887253643907
E2806810000000395F97356D,400931339949
E2806810000000395F972935,887235643918
E2806810000000395F9737FC,887253643914
E2806810000000395F986D9A,400931339956
E2806810000000395F9871A0,887235643925
E2806810000000395F986F25,887253643921
E2806810000000395F9742B2,400931339963
E2806810000000395F980276,887235643932
E2806810000000395F97291B,887253643938
E2806810000000395F973580,400931339970
E2806810000000395F986F38,887235643956
E2806810000000395F97342A,887253643952
E2806810000000395F97687C,400931339987
E2806810000000395F974F4C,887235643963
E2806810000000395F973338,887253643969
E2806810000000395F976106,400931340013
E2806810000000395F974CA3,887235643970
E2806810000000395F980882,887253643976
E2806810000000395F98631D,400931340020
E2806810000000395F986F4C,887235643987
E2806810000000395F975EA4,887253643983
E2806810000000395F9736D7,400934448365
E2806810000000395F973668,887253672761
E2806810000000395F972B73,400934448372
E2806810000000395F972A41,400934448389
E2806810000000395F9751C4,887253672778
E2806810000000395F973592,887253672785
E2806810000000395F981EF5,400934448396
E2806810000000395F97686A,887253672792
E2806810000000395F986A2B,400934448402
E2806810000000395F980E24,887253672815
E2806810000000395F980E12,400934448419
E2806810000000395F9768A4,887253672822
E2806810000000395F980CE1,400934448426
E2806810000000395F980A3E,887253672839
E2806810000000395F98647C,400934448433
E2806810000000395F9867A1,887253672846
E2806810000000395F97615A,400934448440
E2806810000000395F986600,887253672860
E2806810000000395F987487,400934448457
E2806810000000395F9756E4,887253672877
E2806810000000395F975B3C,400934448464
E2806810000000395F97FF30,887253672884
E2806810000000395F97FF1C,400934448471
E2806810000000395F972CBC,887253672891
E2806810000000395F97317D,400937938566
E2806810000000395F981A86,887253211298
E2806810000000395F976518,400937938573
E2806810000000395F972C53,887253211304
E2806810000000395F976327,400937938580
E2806810000000395F9754F7,887253211311
E2806810000000395F9863C6,400937938597
E2806810000000395F9868E2,887253211328
E2806810000000395F9762C4,400937938603
E2806810000000395F97484E,887253211496
E2806810000000395F976339,400937938610
E2806810000000395F972DA0,887253211502
E2806810000000395F986877,400937938627
E2806810000000395F972F22,887253211519
E2806810000000395F972A1A,400937938634
E2806810000000395F974729,887253211526
E2806810000000395F975E09,400937938641
E2806810000000395F98683B,887253211847
E2806810000000395F986411,400937938658
E2806810000000395F9865CE,887253211854
E2806810000000395F980BF0,400937938665
E2806810000000395F9756EF,887253211861
E2806810000000395F9751DD,400937938672
E2806810000000395F97616E,887253211878
E2806810000000395F97541D,400937948459
E2806810000000395F974985,887253211045
E2806810000000395F9808C9,400937948466
E2806810000000395F986E11,887253211052
E2806810000000395F9863E5,400937948473
E2806810000000395F972D89,887253211069
E2806810000000395F972A22,400937948480
E2806810000000395F973333,887253211076
E2806810000000395F9769EF,400937948497
E2806810000000395F980B14,887253211243
E2806810000000395F980156,400937948503
E2806810000000395F97448D,887253211250
E2806810000000395F98048E,400937948510
E2806810000000395F980ECA,887253211267
E2806810000000395F980947,400937948527
E2806810000000395F980EF1,887253211274
E2806810000000395F975103,400937948541
E2806810000000395F975622,887253211397
E2806810000000395F974050,400937948558
E2806810000000395F97661B,887253211403
E2806810000000395F9765B6,400937948565
E2806810000000395F976033,887253211410
E2806810000000395F986965,400937948572
E2806810000000395F986A3F,887253211427
E2806810000000395F975142,400937948589
E2806810000000395F974D17,887253211540
E2806810000000395F972D70,400937948596
E2806810000000395F972D5C,887253211557
E2806810000000395F972A1F,400937948602
E2806810000000395F972FD9,887253211564
E2806810000000395F972726,400937948619
E2806810000000395F980594,887253211571
E2806810000000395F97FF50,400937948626
E2806810000000395F9865D5,887253211595
E2806810000000395F9742C5,400937948633
E2806810000000395F9809B5,887253211601
E2806810000000395F975059,400937948640
E2806810000000395F980051,887253211618
E2806810000000395F98016A,400937948657
E2806810000000395F985EBE,887253211625
E2806810000000395F972A08,400937948664
E2806810000000395F9733C7,887253211892
E2806810000000395F97652C,400937948671
E2806810000000395F975DDC,887253211908
E2806810000000395F974197,400937948688
E2806810000000395F9735B4,887253211915
E2806810000000395F972C6C,400937948695
E2806810000000395F9734DB,887253211922
E2806810000000395F986801,400937975875
E2806810000000395F97483A,887253211649
E2806810000000395F9729F9,400937975882
E2806810000000395F97494D,887253211656
E2806810000000395F9762B0,400937975899
E2806810000000395F9868D9,887253211663
E2806810000000395F972D18,400937975905
E2806810000000395F976350,887253211670
E2806810000000395F980169,400939106154
E2806810000000395F987144,887253247600
E2806810000000395F97550A,400939106161
E2806810000000395F9800A1,887253247617
E2806810000000395F986E34,400939106178
E2806810000000395F9752E9,887253247624
E2806810000000395F97FFB9,400939106185
E2806810000000395F9759F9,887253247631
E2806810000000395F9733EB,400939106192
E2806810000000395F975F0E,887253247655
E2806810000000395F975666,400939106208
E2806810000000395F972D2B,887253247662
E2806810000000395F975625,400939106215
E2806810000000395F974AF6,887253247679
E2806810000000395F9868B5,400939106239
E2806810000000395F975341,887253247686
E2806810000000395F985E34,400939106246
E2806810000000395F9764F3,887253247808
E2806810000000395F980B39,400939106253
E2806810000000395F980B17,887253247815
E2806810000000395F98619D,400939106260
E2806810000000395F98677E,887253247822
E2806810000000395F975B64,400939106277
E2806810000000395F974F02,887253247839
E2806810000000395F97658F,400939106291
E2806810000000395F980D82,887253247709
E2806810000000395F980896,400939106307
E2806810000000395F97532D,887253247716
E2806810000000395F97657B,400939106314
E2806810000000395F9767E0,887253247723
E2806810000000395F980CF6,400939106338
E2806810000000395F985FD7,887253247730
E2806810000000395F98697D,400939106345
E2806810000000395F9863DC,887253247754
E2806810000000395F974971,400939106352
E2806810000000395F98684A,887253247761
E2806810000000395F976182,400939106710
E2806810000000395F98671A,887253247778
E2806810000000395F975B09,400939106727
E2806810000000395F985DAC,887253247785
E2806810000000395F97435C,400939662193
E2806810000000395F974AB2,887921704992
E2806810000000395F976056,400939662209
E2806810000000395F98634E,887921705005
E2806810000000395F98693E,400939662216
E2806810000000395F98694B,887921705012
E2806810000000395F9861B1,400939662223
E2806810000000395F9863D0,887921705029
E2806810000000395F975C88,400939662230
E2806810000000395F972FD5,887253267691
E2806810000000395F974349,400939662247
E2806810000000395F974862,887253267707
E2806810000000395F9868AB,400939662254
E2806810000000395F98690E,887253267714
E2806810000000395F9861C4,400939662261
E2806810000000395F986609,887253267721
E2806810000000395F9868D1,400941351405
E2806810000000395F98646B,887921774315
E2806810000000395F97660A,400941351429
E2806810000000395F974737,887921774322
E2806810000000395F9728F4,400941351443
E2806810000000395F9754F6,887921774339
E2806810000000395F97462A,400941351467
E2806810000000395F986627,887921774346
E2806810000000395F98672D,400943175313
E2806810000000395F974616,887921872011
E2806810000000395F972B75,400943175320
E2806810000000395F9802C6,887921872028
E2806810000000395F972CDC,400943175337
E2806810000000395F972FAE,887921872035
E2806810000000395F9747AB,400943175344
E2806810000000395F9865E1,887921872042
E2806810000000395F980CCD,400943175351
E2806810000000395F98095B,887921872066
E2806810000000395F985F4F,400943175368
E2806810000000395F98640A,887921872073
E2806810000000395F974276,400943175375
E2806810000000395F975450,887921872080
E2806810000000395F975530,400943175382
E2806810000000395F972B60,887921872097
E2806810000000395F972B9E,400943175399
E2806810000000395F972A32,887921872110
E2806810000000395F980155,400943175405
E2806810000000395F980D1A,887921872127
E2806810000000395F98017D,400943175412
E2806810000000395F9868EA,887921872134
E2806810000000395F9868C2,400943175429
E2806810000000395F972A0C,887921872141
E2806810000000395F974EEE,400943175436
E2806810000000395F976020,887921872165
E2806810000000395F975ECB,400943175443
E2806810000000395F97551D,887921872172
E2806810000000395F98008E,400943175450
E2806810000000395F98083B,887921872189
E2806810000000395F9735A5,400943175467
E2806810000000395F972C7E,887921872196
E2806810000000395F974826,400943175474
E2806810000000395F9741AB,887921872219
E2806810000000395F972FE9,400943175481
E2806810000000395F972CA2,887921872226
E2806810000000395F980171,400943175498
E2806810000000395F97436F,887921872233
E2806810000000395F972B3D,400943175504
E2806810000000395F972DDF,887921872240
E2806810000000395F97447B,400943175511
E2806810000000395F975E02,887921872264
E2806810000000395F97FF3D,400943175528
E2806810000000395F9809C9,887921872271
E2806810000000395F986613,400943175535
E2806810000000395F9868FB,887921872288
E2806810000000395F974602,400943175542
E2806810000000395F973347,887921872295
E2806810000000395F972A5B,400943175559
E2806810000000395F972CA8,887921872318
E2806810000000395F9732C6,400943175566
E2806810000000395F974003,887921872325
E2806810000000395F9726FF,400943175573
E2806810000000395F986448,887921872332
E2806810000000395F972712,400943175580
E2806810000000395F98015D,887921872349
E2806810000000395F9732B2,400951176302
E2806810000000395F97329F,887921549838
E2806810000000395F9801E6,400951176319
E2806810000000395F976DD1,887921549845
E2806810000000395F97328B,400951176326
E2806810000000395F980184,887921549852
E2806810000000395F97FFCD,400951176333
E2806810000000395F97FF51,887921549869
E2806810000000395F972446,400951221033
E2806810000000395F980801,887253211694
E2806810000000395F972FFD,400951221040
E2806810000000395F98028A,887253211700
E2806810000000395F9728E3,400951221057
E2806810000000395F97FFA5,887253211717
E2806810000000395F9736B1,400951221064
E2806810000000395F9744B9,887253211724
E2806810000000395F974CB6,400951544774
E2806810000000395F97FF15,887921955790
E2806810000000395F975E16,400951544781
E2806810000000395F9868B4,887921955806
E2806810000000395F980A8F,400951544798
E2806810000000395F97613C,887921955813
E2806810000000395F972B86,400951544804
E2806810000000395F972A8E,887921955820
E2806810000000395F9772BB,400951544811
E2806810000000395F974039,887921955844
E2806810000000395F9742D8,400951544828
E2806810000000395F9728F7,887921955851
E2806810000000395F986D2A,400951544835
E2806810000000395F9752D5,887921955868
E2806810000000395F975662,400951544859
E2806810000000395F9863A8,887921955875
E2806810000000395F986930,400951544866
E2806810000000395F9742C2,887921955943
E2806810000000395F980E44,400951544873
E2806810000000395F972921,887921955950
E2806810000000395F973111,400951544880
E2806810000000395F98007A,887921955967
E2806810000000395F974B37,400951544897
E2806810000000395F972C6D,887921955974
E2806810000000395F980065,400951544903
E2806810000000395F972C68,887921955998
E2806810000000395F986459,400951544910
E2806810000000395F9802B2,887921956001
E2806810000000395F98690F,400951544927
E2806810000000395F9865D9,887921956018
E2806810000000395F974511,400951544934
E2806810000000395F976265,887921956025
E2806810000000395F973201,400951544941
E2806810000000395F9732E6,887921956049
E2806810000000395F9742FE,400951544958
E2806810000000395F986679,887921956056
E2806810000000395F972FD6,400951544965
E2806810000000395F97357D,887921956063
E2806810000000395F986CA5,400951544972
E2806810000000395F97FF3E,887921956070
E2806810000000395F9744CD,400951723056
E2806810000000395F9728E1,887921549531
E2806810000000395F975EB7,400951723063
E2806810000000395F972908,887921549548
E2806810000000395F9744F5,400951723070
E2806810000000395F972B63,887921549555
E2806810000000395F9865C1,400951723087
E2806810000000395F972A55,887921549562
E2806810000000395F981CC8,400951723094
E2806810000000395F974D27,887921549586
E2806810000000395F974AE2,400951723100
E2806810000000395F98651D,887921549593
E2806810000000395F980554,400951723117
E2806810000000395F974288,887921549609
E2806810000000395F974715,400951723124
E2806810000000395F976068,887921549616
E2806810000000395F972D9D,400951723131
E2806810000000395F9757A9,887921549630
E2806810000000395F986642,400951723148
E2806810000000395F975417,887921549647
E2806810000000395F9865EB,400951723155
E2806810000000395F98633C,887921549654
E2806810000000395F9762BF,400951723162
E2806810000000395F976006,887921549661
E2806810000000395F973549,400951723179
E2806810000000395F972C7A,887921549685
E2806810000000395F972FA2,400951723186
E2806810000000395F972FED,887921549692
E2806810000000395F975555,400951723193
E2806810000000395F9753CE,887921549708
E2806810000000395F9731DB,400951723209
E2806810000000395F986D51,887921549715
E2806810000000395F9731E7,400951723216
E2806810000000395F97369D,887921549739
E2806810000000395F974EDA,400951723223
